date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:30	10263/10263	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4abb-2817%22	https://templates.envytheme.com/ridgi/default/assets/js/odometer.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/js/odometer.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:30	33529/33529	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4ab9-82f9%22	https://templates.envytheme.com/ridgi/default/assets/js/bootstrap-datepicker.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/js/bootstrap-datepicker.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:30	15498/15498	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4ab9-3c8a%22	https://templates.envytheme.com/ridgi/default/assets/js/jarallax.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/js/jarallax.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:31	41718/41718	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4abb-a2f6%22	https://templates.envytheme.com/ridgi/default/assets/js/slick.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/js/slick.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:31	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4ab8-94d%22	https://templates.envytheme.com/ridgi/default/assets/js/ajaxchimp.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/js/ajaxchimp.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:31	6055/6055	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4ab9-17a7%22	https://templates.envytheme.com/ridgi/default/assets/js/form-validator.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/js/form-validator.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:32	2058/2058	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4ab9-80a%22	https://templates.envytheme.com/ridgi/default/assets/js/contact-form-script.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/js/contact-form-script.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:32	8341/8341	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4ab9-2095%22	https://templates.envytheme.com/ridgi/default/assets/js/custom.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/js/custom.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:32	110419/110419	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4aee-1af53%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/jquery.themepunch.tools.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/jquery.themepunch.tools.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:32	64989/64989	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4aee-fddd%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/jquery.themepunch.revolution.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/jquery.themepunch.revolution.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:33	8324/8324	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4b1b-2084%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.actions.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.actions.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:33	7601/7601	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4b1b-1db1%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.carousel.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.carousel.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:33	3750/3750	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4b1b-ea6%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.kenburn.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.kenburn.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:33	55805/55805	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4b1b-d9fd%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.layeranimation.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:33	26099/26099	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4b1b-65f3%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.migration.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.migration.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:34	26099/26099	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4b1b-65f3%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.navigation.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:34	10927/10927	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4b1b-2aaf%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.parallax.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.parallax.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:34	29066/29066	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4b1b-718a%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.slideanims.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:34	26075/26075	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4b1c-65db%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.video.min.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/extensions/revolution.extension.video.min.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:35	3655/3655	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a4aee-e47%22	https://templates.envytheme.com/ridgi/default/assets/revolution/js/rev-slider-custom.js	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/js/rev-slider-custom.js	(from https://templates.envytheme.com/ridgi/default/index.html)
13:21:35	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22602a4b19-2f68%22	https://templates.envytheme.com/ridgi/default/assets/revolution/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/fonts/revicons/revicons90c6.eot	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:35	7536/7536	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22602a4b1a-1d70%22	https://templates.envytheme.com/ridgi/default/assets/revolution/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/fonts/revicons/revicons90c6.woff	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:35	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%22602a4b19-2ec0%22	https://templates.envytheme.com/ridgi/default/assets/revolution/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/fonts/revicons/revicons90c6.ttf	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:36	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602a4b19-357b%22	https://templates.envytheme.com/ridgi/default/assets/revolution/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/fonts/revicons/revicons90c6.svg	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:36	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%22602a4aec-146%22	https://templates.envytheme.com/ridgi/default/assets/revolution/css/openhand.cur	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/css/openhand.cur	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:36	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%22602a4aec-146%22	https://templates.envytheme.com/ridgi/default/assets/revolution/css/closedhand.cur	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/css/closedhand.cur	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:36	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Aug%202022%2007:21:37%20GMT	https://templates.envytheme.com/ridgi/default/assets/revolution/assets/gridtile.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/assets/gridtile.png	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:36	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Aug%202022%2007:21:37%20GMT	https://templates.envytheme.com/ridgi/default/assets/revolution/assets/gridtile_white.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/assets/gridtile_white.png	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:37	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Aug%202022%2007:21:37%20GMT	https://templates.envytheme.com/ridgi/default/assets/revolution/assets/gridtile_3x3.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/assets/gridtile_3x3.png	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:37	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Aug%202022%2007:21:37%20GMT	https://templates.envytheme.com/ridgi/default/assets/revolution/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/assets/gridtile_3x3_white.png	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:37	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Aug%202022%2007:21:38%20GMT	https://templates.envytheme.com/ridgi/default/assets/revolution/assets/coloredbg.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/assets/coloredbg.png	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:37	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Aug%202022%2007:21:38%20GMT	https://templates.envytheme.com/ridgi/default/assets/revolution/assets/loader.gif	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/revolution/assets/loader.gif	(from https://templates.envytheme.com/ridgi/default/assets/revolution/css/settings.css)
13:21:38	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Aug%202022%2007:21:38%20GMT	https://templates.envytheme.com/ridgi/default/assets/css/owl.video.play.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/css/owl.video.play.png	(from https://templates.envytheme.com/ridgi/default/assets/css/owl.carousel.min.css)
13:21:38	229712/229712	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22602a4ab0-38150%22	https://templates.envytheme.com/ridgi/default/assets/fonts/boxicons.eot	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/fonts/boxicons.eot	(from https://templates.envytheme.com/ridgi/default/assets/css/boxicons.min.css)
13:21:38	81388/81388	---M--	200	added ('OK')	application/octet-stream	etag:%22602a4ab1-13dec%22	https://templates.envytheme.com/ridgi/default/assets/fonts/boxicons.woff2	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/fonts/boxicons.woff2	(from https://templates.envytheme.com/ridgi/default/assets/css/boxicons.min.css)
13:21:38	229620/229620	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22602a4ab2-380f4%22	https://templates.envytheme.com/ridgi/default/assets/fonts/boxicons.woff	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/fonts/boxicons.woff	(from https://templates.envytheme.com/ridgi/default/assets/css/boxicons.min.css)
13:21:39	229544/229544	---M--	200	added ('OK')	application/octet-stream	etag:%22602a4ab1-380a8%22	https://templates.envytheme.com/ridgi/default/assets/fonts/boxicons.ttf	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/fonts/boxicons.ttf	(from https://templates.envytheme.com/ridgi/default/assets/css/boxicons.min.css)
13:21:39	816268/816268	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602a4ab0-c748c%22	https://templates.envytheme.com/ridgi/default/assets/fonts/boxicons.svg?	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/fonts/boxiconsd41d.svg	(from https://templates.envytheme.com/ridgi/default/assets/css/boxicons.min.css)
13:21:39	283579/283579	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ad6-47edc%22	https://templates.envytheme.com/ridgi/default/assets/img/carousel-slider/1.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/carousel-slider/1.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:39	258402/258402	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ad6-3f162%22	https://templates.envytheme.com/ridgi/default/assets/img/carousel-slider/2.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/carousel-slider/2.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:39	389399/389399	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ad7-5f117%22	https://templates.envytheme.com/ridgi/default/assets/img/carousel-slider/3.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/carousel-slider/3.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:40	40259/40259	---M--	200	added ('OK')	image/png	etag:%22602a4ae6-9d43%22	https://templates.envytheme.com/ridgi/default/assets/img/shape/1.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/shape/1.png	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:40	39323/39323	---M--	200	added ('OK')	image/jpeg	etag:%22602a4adc-999b%22	https://templates.envytheme.com/ridgi/default/assets/img/gallery/1.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/gallery/1.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:40	40761/40761	---M--	200	added ('OK')	image/jpeg	etag:%22602a4adc-9f39%22	https://templates.envytheme.com/ridgi/default/assets/img/gallery/2.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/gallery/2.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:40	48493/48493	---M--	200	added ('OK')	image/jpeg	etag:%22602a4add-bd6d%22	https://templates.envytheme.com/ridgi/default/assets/img/gallery/3.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/gallery/3.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:41	51052/51052	---M--	200	added ('OK')	image/jpeg	etag:%22602a4add-c76c%22	https://templates.envytheme.com/ridgi/default/assets/img/gallery/4.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/gallery/4.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:41	60491/60491	---M--	200	added ('OK')	image/jpeg	etag:%22602a4add-f563%22	https://templates.envytheme.com/ridgi/default/assets/img/gallery/5.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/gallery/5.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:41	236550/236550	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab4-39c06%22	https://templates.envytheme.com/ridgi/default/assets/img/counter-bg.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/counter-bg.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:41	75916/75916	---M--	200	added ('OK')	image/jpeg	etag:%22602a4acf-1288c%22	https://templates.envytheme.com/ridgi/default/assets/img/banner-two/1.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/banner-two/1.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:41	40964/40964	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab3-a004%22	https://templates.envytheme.com/ridgi/default/assets/img/choose-bg.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/choose-bg.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:42	24043/24043	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab3-5deb%22	https://templates.envytheme.com/ridgi/default/assets/img/book-bg.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/book-bg.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:42	124487/124487	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab6-1e647%22	https://templates.envytheme.com/ridgi/default/assets/img/who-we-are-img-three.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/who-we-are-img-three.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:42	29154/29154	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab5-71e2%22	https://templates.envytheme.com/ridgi/default/assets/img/support-bg.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/support-bg.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:42	58798/58798	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ae8-e5ae%22	https://templates.envytheme.com/ridgi/default/assets/img/team/team-bg.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/team/team-bg.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:43	25025/25025	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab5-61c1%22	https://templates.envytheme.com/ridgi/default/assets/img/information-bg.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/information-bg.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:43	299670/299670	---M--	200	added ('OK')	image/png	etag:%22602a4acd-49296%22	https://templates.envytheme.com/ridgi/default/assets/img/banner-three/3.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/banner-three/3.png	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:43	17706/17706	---M--	200	added ('OK')	image/jpeg	etag:%22602a4adf-452a%22	https://templates.envytheme.com/ridgi/default/assets/img/offer/8.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/offer/8.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:43	24654/24654	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab2-604e%22	https://templates.envytheme.com/ridgi/default/assets/img/book-bg-two.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/book-bg-two.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:43	10418/10418	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab6-28b2%22	https://templates.envytheme.com/ridgi/default/assets/img/supportive-bg.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/supportive-bg.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:44	161533/161533	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab5-276fd%22	https://templates.envytheme.com/ridgi/default/assets/img/page-bg.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/page-bg.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:44	3726/3726	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ad3-e8e%22	https://templates.envytheme.com/ridgi/default/assets/img/blog-details/2.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/blog-details/2.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:44	5534/5534	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ad3-159e%22	https://templates.envytheme.com/ridgi/default/assets/img/blog-details/3.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/blog-details/3.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:44	5741/5741	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ad3-166d%22	https://templates.envytheme.com/ridgi/default/assets/img/blog-details/4.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/blog-details/4.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:45	5824/5824	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ad3-16c0%22	https://templates.envytheme.com/ridgi/default/assets/img/blog-details/5.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/blog-details/5.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:45	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Aug%202022%2007:21:45%20GMT	https://templates.envytheme.com/ridgi/default/assets/img/it/shape/3.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/it/shape/3.png	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:45	259966/259966	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ab3-3f77e%22	https://templates.envytheme.com/ridgi/default/assets/img/coming-bg.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/coming-bg.jpg	(from https://templates.envytheme.com/ridgi/default/assets/css/style.css)
13:21:45	974929/974929	---M--	200	added ('OK')	image/png	etag:%22602a4ad0-ee051%22	https://templates.envytheme.com/ridgi/default/assets/img/banner-two/car-img.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/banner-two/car-img.png	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:46	57539/57539	---M--	200	added ('OK')	image/png	etag:%22602a4acf-e0c3%22	https://templates.envytheme.com/ridgi/default/assets/img/banner-two/2.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/banner-two/2.png	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:46	33449/33449	---M--	200	added ('OK')	image/png	etag:%22602a4acf-82a9%22	https://templates.envytheme.com/ridgi/default/assets/img/banner-two/3.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/banner-two/3.png	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:46	432699/432699	---M--	200	added ('OK')	image/png	etag:%22602a4ab4-69a3b%22	https://templates.envytheme.com/ridgi/default/assets/img/choose-img-two.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/choose-img-two.png	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:46	34688/34688	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ade-8780%22	https://templates.envytheme.com/ridgi/default/assets/img/offer/4.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/offer/4.jpg	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:46	74772/74772	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ade-12414%22	https://templates.envytheme.com/ridgi/default/assets/img/offer/5.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/offer/5.jpg	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:47	49123/49123	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ade-bfe3%22	https://templates.envytheme.com/ridgi/default/assets/img/offer/6.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/offer/6.jpg	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:47	79140/79140	---M--	200	added ('OK')	image/jpeg	etag:%22602a4adf-13524%22	https://templates.envytheme.com/ridgi/default/assets/img/offer/7.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/offer/7.jpg	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:47	236269/236269	---M--	200	added ('OK')	image/png	etag:%22602a4ab6-39aed%22	https://templates.envytheme.com/ridgi/default/assets/img/support-img-two.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/support-img-two.png	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:47	35000/35000	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ae7-88b8%22	https://templates.envytheme.com/ridgi/default/assets/img/team/1.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/team/1.jpg	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:48	41771/41771	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ae7-a32b%22	https://templates.envytheme.com/ridgi/default/assets/img/team/2.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/team/2.jpg	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:48	31060/31060	---M--	200	added ('OK')	image/jpeg	etag:%22602a4ae8-7954%22	https://templates.envytheme.com/ridgi/default/assets/img/team/3.jpg	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/team/3.jpg	(from https://templates.envytheme.com/ridgi/default/index-2.html)
13:21:48	814146/814146	---M--	200	added ('OK')	image/png	etag:%22602a4ace-c6c42%22	https://templates.envytheme.com/ridgi/default/assets/img/banner-three/car.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/banner-three/car.png	(from https://templates.envytheme.com/ridgi/default/index-3.html)
13:21:48	109531/109531	---M--	200	added ('OK')	image/png	etag:%22602a4acd-1abdb%22	https://templates.envytheme.com/ridgi/default/assets/img/banner-three/1.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/banner-three/1.png	(from https://templates.envytheme.com/ridgi/default/index-3.html)
13:21:49	161634/161634	---M--	200	added ('OK')	image/png	etag:%22602a4ab3-27762%22	https://templates.envytheme.com/ridgi/default/assets/img/choose-img-three.png	C:/My%20Web%20Sites/D-8/templates.envytheme.com/ridgi/default/assets/img/choose-img-three.png	(from https://templates.envytheme.com/ridgi/default/index-3.html)
